planting_date,harvest_date,fertilizer_kg_ha,pesticide_l_ha,total_precip_mm,avg_temp_max_C,total_sunshine_h,yield_kg_ha
2010-08-02,2010-11-30,160.19,11.64,589.700000000008,27.55619834710734,1194.1458888888956,6415.46
2012-02-11,2012-06-21,175.46,42.51,386.19999999998254,28.378030303029377,1407.529919444416,6612.06
2006-11-18,2007-03-07,148.01,37.72,733.0999999999985,27.249090909091255,1041.0656583333184,5137.07
2017-01-24,2017-05-27,118.3,18.15,575.5000000000291,28.452419354838053,1316.5730611110775,5547.32
2023-06-02,2023-10-06,142.15,47.77,1044.700000000019,28.85748031496104,1174.1899305556144,6561.47
2014-10-26,2015-03-09,119.11,9.73,762.0999999999876,27.47777777777756,1335.8483500000002,6441.43
2015-05-09,2015-09-16,168.17,8.22,741.3000000000175,28.38396946564832,1360.5121555555525,5151.78
2022-08-18,2022-12-22,192.96,11.71,924.6999999999825,27.699999999999495,1213.8961888888007,7704.45
2020-07-08,2020-11-03,171.64,28.19,525.0999999999985,28.329411764705004,1177.2548222222395,6527.64
2006-03-28,2006-08-24,71.78,33.34,705.9000000000033,28.30266666666614,1571.152524999994,4776.71
2015-12-13,2016-03-13,165.35,44.26,173.3000000000102,28.311956521740207,987.3328722222504,4891.95
2010-07-16,2010-10-22,63.26,11.8,459.3999999999978,27.726262626262127,989.3792944444504,6306.19
2010-02-21,2010-07-06,192.76,46.89,741.8000000000029,28.79411764705893,1392.595291666672,7353.28
2023-12-20,2024-03-28,161.6,8.12,483.09999999999854,28.772999999999882,1019.7871944443905,5641.87
2017-10-14,2018-03-06,199.52,15.12,611.9999999999782,27.84166666666715,1436.7761750000645,5386.53
2007-01-08,2007-05-03,98.62,8.46,241.299999999992,27.891379310345027,1248.485088888876,6684.62
2016-02-24,2016-06-26,190.23,3.98,566.7000000000189,29.202419354838053,1269.6700999999302,4180.67
2002-09-21,2002-12-30,58.83,11.31,1179.800000000001,27.455445544554312,887.9637305555516,6636.61
2009-09-16,2009-12-22,121.18,16.2,525.0999999999985,27.855102040816504,940.9192499999845,6159.11
2005-04-08,2005-08-11,79.26,5.46,620.7999999999938,28.438095238095446,1307.5164611111068,5885.74
2005-02-23,2005-06-07,133.55,42.79,459.6000000000058,28.727619047619548,1091.74642777778,6156.15
1998-07-11,1998-10-24,60.69,29.08,586.0000000000003,27.798113207547164,1077.6065055555546,4851.71
1999-11-06,2000-02-23,137.61,40.25,630.0000000000014,27.053636363636343,1101.8895611111102,5088.03
2011-05-16,2011-10-08,107.13,5.58,623.4999999999818,28.089726027397898,1542.925033333282,4500.7
1999-09-27,2000-01-29,61.02,16.43,849.7000000000007,27.082399999999964,1197.066658333336,6209.36
2008-12-20,2009-04-18,152.03,0.52,217.10000000000582,27.770000000000557,1284.1207444444372,6854.42
2003-06-20,2003-09-18,103.83,5.05,397.2999999999993,28.063736263735898,929.526302777791,5129.87
2008-12-19,2009-04-30,137.19,37.74,247.200000000008,27.888721804511803,1428.9759888888948,6328.12
2014-06-15,2014-09-22,100.63,20.5,484.8999999999942,28.009999999999128,1047.9811222222343,5388.89
2015-09-18,2016-01-14,70.87,37.68,849.2999999999884,28.025210084034104,1085.2791888889187,5793.9
2011-07-05,2011-11-12,135.4,1.5,773.6000000000022,27.8954198473286,1307.2440055555344,4705.55
2001-07-31,2001-11-13,79.32,30.83,606.2000000000007,27.583018867924693,1101.642058333331,6182.36
2013-12-19,2014-04-06,78.98,36.34,110.19999999998981,27.661467889909645,1200.2810472222409,6284.58
2004-10-26,2005-02-24,181.22,36.41,1097.400000000005,27.302459016393513,1111.4731222222326,6947.89
2002-10-31,2003-03-03,146.9,12.05,1047.8999999999996,27.467741935483872,1148.616738888897,6269.06
2004-01-17,2004-05-26,134.3,17.75,334.79999999999745,28.385496183205664,1433.9893194444485,5880.86
2006-09-27,2007-01-10,178.42,20.99,1175.1999999999898,27.382075471698524,901.7432555555642,6989.38
2008-12-22,2009-03-27,75.35,26.07,96.10000000000946,27.552083333333787,1060.4012305555516,4327.99
2012-05-25,2012-08-30,59.95,1.0,440.7000000000007,28.12551020408003,1008.4155055555384,5251.11
2018-05-22,2018-09-15,158.66,26.98,511.90000000000873,28.21282051281947,1212.7658972221834,4150.83
2006-03-05,2006-06-11,138.89,37.31,303.1999999999971,28.527272727271964,1077.6457611111182,4972.72
2002-04-17,2002-09-06,105.84,23.13,772.3000000000084,28.208391608392034,1438.052449999992,6769.18
2005-11-06,2006-02-05,136.98,13.38,730.7999999999956,27.002173913043922,930.2103277777678,5100.98
2006-05-11,2006-08-22,191.24,27.25,592.3000000000029,28.119230769230153,1055.822102777769,5254.34
1998-06-16,1998-11-03,84.94,36.34,797.1000000000004,27.89148936170213,1415.7179694444435,6057.0
2000-08-27,2000-12-23,169.51,21.72,600.9999999999982,27.566386554621953,1177.8591972222348,5096.55
2005-01-31,2005-06-11,135.65,8.57,488.20000000000437,28.50606060606107,1389.1766777777812,5130.15
2013-04-17,2013-09-06,113.2,41.01,801.8000000000065,27.97412587412498,1434.2197111111382,5532.25
2019-03-26,2019-08-09,128.71,18.37,615.5999999999985,29.124087591241512,1371.9001555555587,5902.73
2000-09-12,2000-12-12,126.65,41.76,540.0999999999995,27.600000000000126,891.3368777777869,5160.07
2015-09-09,2016-01-18,181.56,17.16,897.8999999999869,28.049242424242866,1230.5563722222723,5700.53
2012-07-20,2012-12-10,162.85,18.48,939.799999999992,27.864583333333332,1446.1402249999737,6120.4
2013-07-20,2013-12-16,155.44,4.17,794.5999999999949,27.514666666666162,1541.103966666662,5877.15
2001-11-10,2002-04-02,199.19,26.12,472.50000000000455,27.595138888888968,1514.9289194444464,6196.78
2013-05-17,2013-08-22,100.08,47.79,468.70000000001164,27.783673469387043,1011.751875000009,5657.78
2011-08-11,2012-01-02,177.46,2.08,1282.6000000000022,27.788275862069487,1383.9210805555558,5378.25
2005-08-14,2005-12-20,171.99,6.01,766.2000000000098,27.449612403101114,1318.1357694444378,4891.52
1998-01-19,1998-05-17,142.69,11.3,243.89999999999992,28.92352941176471,1287.0790666666676,5348.46
2008-12-23,2009-05-11,75.08,25.09,215.80000000000655,27.990714285714784,1518.8618083333422,4395.18
2010-05-22,2010-08-30,76.39,24.21,736.0999999999985,28.146534653465086,965.5524722222181,4684.44
2001-01-09,2001-05-22,128.89,36.22,532.5000000000018,27.953731343283494,1432.467183333334,5657.85
1998-11-22,1999-04-17,159.76,36.21,887.1000000000022,27.41972789115648,1450.2457694444424,6237.5
2007-02-26,2007-06-05,81.41,9.69,376.5,28.52,1078.3847416666467,5929.13
2011-01-27,2011-06-11,95.75,21.05,455.8999999999869,27.944117647060065,1464.7127805555647,5948.46
2008-08-03,2008-11-27,158.87,33.46,589.7000000000044,27.77008547008527,1172.0401944444457,6979.01
2006-07-07,2006-11-13,56.75,38.57,878.8999999999905,27.74153846153842,1279.1880555555654,3846.43
2021-02-01,2021-06-21,164.77,32.13,509.1999999999607,28.6425531914894,1505.1439027777233,6703.8
2017-02-12,2017-06-30,118.44,30.04,618.9000000000451,28.597841726618327,1486.5546944444213,6634.05
2023-06-09,2023-09-23,152.25,2.85,716.0000000000146,28.865420560748262,1005.7731083333783,5782.96
2001-06-23,2001-10-04,180.04,40.87,664.2999999999993,27.738461538461635,1075.3866222222223,5549.75
1999-10-25,2000-02-15,91.52,31.47,664.8000000000002,27.01140350877186,1144.4304583333342,6017.21
2014-11-16,2015-02-20,90.16,5.79,606.1999999999898,27.32886597938108,937.7655138888658,5863.83
2000-07-09,2000-10-18,186.04,48.3,596.6999999999989,27.53823529411777,1026.6672555555615,5684.59
2002-06-18,2002-10-24,86.49,25.53,570.3000000000038,27.85503875969034,1359.9095472222034,6069.09
2002-07-20,2002-10-19,64.5,33.58,515.2000000000062,27.66521739130487,947.3324527777695,5069.66
2019-01-11,2019-05-24,120.53,17.38,304.99999999998545,28.654477611940603,1442.4693555555132,7366.0
2017-07-10,2017-11-07,54.32,24.08,598.3999999999869,28.324793388429896,1229.3767638888967,6422.79
2019-11-13,2020-03-09,73.42,1.73,779.1999999999753,28.12881355932164,1147.667141666665,5851.81
2001-05-12,2001-09-16,98.47,41.34,629.1999999999998,27.97421875000026,1333.4784000000036,6260.98
2023-01-04,2023-05-13,170.96,8.14,505.49999999995634,28.314615384614445,1332.0336333333544,5084.95
2017-12-18,2018-05-01,143.72,49.11,347.39999999994325,28.137777777777604,1420.4746972222347,5780.44
2003-03-29,2003-07-11,96.0,8.84,680.0000000000036,28.613333333333138,1058.8639583333534,6470.23
1998-09-07,1998-12-06,180.59,13.91,444.4000000000003,27.596703296703268,927.7026388888885,5798.44
2016-04-22,2016-08-07,182.15,16.81,725.9000000000087,28.709259259259042,1040.5228805555525,5532.52
2006-02-10,2006-06-30,88.15,0.88,529.1999999999935,28.30567375886467,1482.018666666674,5775.74
1999-09-12,2000-02-02,130.97,12.7,969.0000000000009,27.125,1369.240963888892,4938.17
2001-09-18,2001-12-30,120.65,19.94,690.3000000000038,27.42019230769214,1039.2066944444396,5696.88
2019-08-10,2019-12-21,156.62,2.71,1392.6999999999825,28.037313432834953,1133.8270805555803,5571.03
2002-01-18,2002-04-23,118.49,46.35,232.3000000000029,27.96666666666677,1028.451158333337,4512.54
2003-05-01,2003-09-14,188.18,9.36,796.8000000000029,28.28686131386826,1399.545866666689,6573.37
2016-03-13,2016-07-09,104.47,13.53,615.9000000000233,29.193277310923882,1209.8132527777052,5349.11
2021-01-18,2021-06-03,79.54,20.08,507.59999999996944,28.562043795620227,1454.46412777777,5592.67
2018-08-29,2018-12-14,169.16,44.4,545.5000000000218,28.043518518519164,1070.5125305555848,4710.71
2007-09-29,2008-01-17,143.73,8.11,738.6999999999862,27.433333333332993,1077.3965999999855,6660.43
2008-11-20,2009-03-27,106.26,48.96,496.9000000000051,27.483593750000637,1338.956727777775,6938.92
2011-06-28,2011-10-26,189.45,3.39,623.1999999999971,27.9396694214877,1239.7709499999692,6337.41
2006-08-02,2006-11-14,145.0,49.67,859.9999999999854,27.68000000000022,993.5315083333517,5873.9
2011-07-05,2011-10-25,163.86,8.72,581.1999999999971,27.915044247787815,1152.0655555555277,6209.14
2000-05-05,2000-09-01,59.43,19.11,715.800000000002,27.8558333333334,1207.6720638888874,5726.21
2014-11-13,2015-03-25,56.73,19.13,685.2999999999884,27.549624060150638,1331.6746583333224,6596.95
2006-02-01,2006-06-26,149.17,13.06,542.7999999999975,28.230821917807603,1534.057766666676,5933.56
2023-03-14,2023-08-01,71.2,5.88,716.9999999999782,29.080851063829748,1446.255888888918,7316.67
2000-06-01,2000-09-18,147.67,32.95,652.1999999999998,27.66545454545462,1116.941183333338,6425.29
2006-08-31,2006-12-14,79.65,28.26,1165.7999999999774,27.496226415094945,918.2685972222498,6127.73
2001-12-18,2002-03-23,101.92,12.37,279.40000000000055,27.563541666666804,1016.3178055555618,4874.65
2016-06-29,2016-11-16,135.9,40.81,816.0999999999767,27.730496453900503,1434.8145583333971,5479.66
2018-02-23,2018-07-22,54.99,41.22,929.8999999999432,28.58133333333283,1481.8897777777602,6348.68
2017-11-20,2018-03-24,110.04,33.53,516.699999999968,27.832800000000045,1253.4461333333747,5734.64
2019-03-14,2019-06-17,115.67,28.3,402.40000000000873,29.243750000000546,987.3702083333483,5235.06
2004-12-16,2005-04-04,189.62,22.26,340.2999999999993,27.82090909090912,1136.2778444444593,6619.41
2020-09-23,2020-12-30,67.2,5.68,570.3999999999942,28.16565656565592,993.0853444444801,5751.79
2004-02-19,2004-07-10,179.11,32.58,499.5000000000018,28.45664335664307,1539.0940361111243,4799.32
2023-01-16,2023-05-01,53.15,49.49,402.3999999999651,28.3122641509429,1092.0477722222276,6220.33
2016-05-17,2016-10-13,89.56,37.0,874.4999999999854,28.07399999999965,1521.3457361111068,5276.77
2004-04-14,2004-07-17,81.02,45.81,412.1000000000022,28.368421052631348,998.7586972222416,5399.27
2010-01-04,2010-04-07,62.05,6.45,117.79999999999563,28.208510638297934,1022.1590750000105,5348.65
2022-11-11,2023-03-20,171.07,37.33,638.8999999999724,27.705384615384258,1270.7276527777722,7122.04
2009-05-01,2009-09-26,162.52,5.59,877.4000000000015,28.04563758389254,1522.6196833333088,6563.04
2015-04-16,2015-07-30,105.22,34.7,535.6000000000131,28.629245283018978,1108.0446083333372,5515.01
1998-11-11,1999-03-02,186.68,22.19,832.7000000000012,27.058035714285698,1067.0793027777772,7134.82
2012-09-18,2013-01-15,86.97,11.76,1146.4999999999818,27.631666666667055,1114.9170527777533,7048.92
2012-09-18,2013-02-12,151.14,40.04,1165.0999999999804,27.603378378379283,1421.385130555529,4936.01
2010-06-02,2010-10-15,109.34,21.21,827.5,27.897794117646782,1337.8627916666665,7172.58
2020-05-27,2020-08-26,161.74,26.27,522.5999999999985,28.694565217390924,908.7414527777728,5731.38
2010-07-04,2010-10-08,67.16,24.51,576.4999999999964,27.77938144329858,952.4557499999937,5679.04
2013-07-04,2013-11-17,62.12,7.99,741.799999999992,27.524087591240153,1424.3594194444522,5631.86
2020-01-10,2020-05-24,119.62,1.35,379.99999999998545,28.852205882353754,1464.3720305556635,5512.33
2018-04-29,2018-09-25,65.28,13.27,890.5,28.31933333333271,1501.6631611110788,4955.6
2014-03-02,2014-06-22,105.09,32.81,406.0000000000073,28.587610619468975,1238.4238305555555,6223.41
1999-08-31,2000-01-09,119.0,20.42,843.4999999999995,27.187878787878727,1266.3032500000008,6308.42
2006-10-23,2007-03-20,88.44,40.57,1126.3999999999942,27.282550335570996,1376.0198000000019,5466.92
2008-09-20,2009-01-28,77.17,32.43,680.5000000000073,27.52519083969479,1282.984452777804,5916.93
2010-09-03,2011-01-29,103.8,35.13,740.200000000008,27.228859060402527,1447.2095138889053,6664.62
2005-07-26,2005-12-22,139.52,36.52,809.1000000000076,27.50333333333372,1555.6001666666562,6212.64
2023-11-22,2024-03-30,197.08,36.07,872.7000000000044,28.714615384616906,1280.0345805555116,5923.39
2001-02-12,2001-07-08,80.91,8.28,565.0000000000009,28.271428571428583,1572.1225472222231,5391.08
1998-03-28,1998-07-13,63.33,27.13,617.2999999999997,29.185185185185176,1080.62068888889,5955.17
2007-08-14,2007-12-04,101.04,21.56,648.5999999999913,27.725663716813646,1121.1684166666528,6748.64
1998-01-12,1998-04-26,159.6,42.96,81.89999999999992,28.79333333333334,1177.5440833333341,6498.43
2023-02-21,2023-07-08,147.53,24.44,729.4999999999927,28.959420289854396,1404.6589666666987,6521.91
2003-07-05,2003-10-15,156.51,9.86,482.8000000000011,27.942718446601646,1054.516227777789,5474.5
2020-02-23,2020-07-13,117.28,26.64,603.3000000000102,29.10563380281772,1495.808566666732,5490.79
2004-02-03,2004-05-03,148.15,43.18,227.6999999999971,28.463736263735832,1005.4923194444455,5093.1
2005-06-18,2005-11-10,177.81,38.91,661.5999999999985,27.75821917808237,1520.20937777777,6041.25
2012-03-12,2012-06-12,165.08,42.0,331.3999999999869,28.62043010752607,988.6173638888722,6652.38
2005-02-19,2005-07-04,120.69,35.02,551.5000000000018,28.631617647058995,1418.3045888888882,6784.31
2010-07-31,2010-12-27,88.56,29.52,782.4000000000015,27.464000000000038,1438.7672472222475,6492.0
2014-05-10,2014-08-14,146.77,36.39,306.8000000000029,28.45257731958817,1068.4785861110868,7217.53
2013-03-15,2013-08-02,159.79,42.63,682.8000000000175,28.357446808509152,1440.783502777791,5344.66
2018-04-15,2018-07-27,118.88,27.82,778.3999999999796,28.57307692307698,1004.950944444412,5985.36
2020-12-07,2021-04-09,54.65,21.95,491.1999999999607,28.073387096774475,1243.237730555571,6713.71
2010-06-05,2010-10-29,192.43,25.53,823.3000000000029,27.84965986394534,1459.9814888888868,5220.17
2007-12-21,2008-05-09,103.34,32.19,842.2999999999956,27.52198581560288,1412.784202777766,5689.34
2011-11-16,2012-02-29,57.44,49.49,865.5,27.36792452830216,1022.5447222222501,5313.83
1999-08-23,2000-01-03,120.37,32.16,846.2999999999993,27.216417910447706,1297.5173166666682,5334.19
2004-06-10,2004-09-21,142.91,15.01,542.7000000000062,27.613461538460868,1079.8178888889124,6640.07
2003-06-12,2003-11-09,159.9,16.34,860.0999999999967,27.916556291390595,1512.0601305555829,5837.76
2003-10-25,2004-02-10,51.73,22.74,649.1999999999935,27.335779816513416,1077.7539361111158,6833.32
2018-03-21,2018-08-01,86.65,18.94,859.1999999999534,28.622388059701233,1330.6123749999679,6057.89
2001-12-18,2002-04-28,77.26,35.38,411.3000000000029,27.830303030303128,1408.183538888894,5188.84
2003-07-26,2003-11-18,139.67,34.85,813.7999999999975,27.7681034482756,1138.7862666666879,6303.84
2019-02-03,2019-06-07,195.56,29.45,417.9999999999927,28.93040000000014,1310.517747222184,6836.41
1999-01-11,1999-05-09,50.42,0.53,332.90000000000146,27.849579831932807,1281.9973055555533,7003.39
1998-09-20,1999-02-06,186.79,43.57,994.5000000000011,27.247857142857146,1328.4828722222219,6937.64
2006-12-18,2007-05-17,120.25,4.96,544.5999999999949,27.85761589403983,1572.0977694444155,6304.0
2021-03-09,2021-06-10,78.53,45.55,477.599999999984,28.870212765956705,979.4686027777352,4976.57
2007-08-18,2007-12-26,124.99,46.18,885.4999999999854,27.645038167938598,1276.7368111110918,5000.73
1999-09-07,2000-01-04,110.09,6.73,774.7999999999997,27.203333333333315,1144.434800000001,5293.38
2019-09-15,2020-02-09,102.23,6.22,1303.7999999999738,27.980405405405246,1330.495472222261,5119.59
2020-06-13,2020-10-16,193.42,37.09,582.5000000000073,28.484126984126522,1249.0736444444337,6519.95
2001-04-11,2001-07-18,50.26,49.46,554.3000000000011,28.281818181818196,1016.2905166666696,6001.56
2018-02-20,2018-07-07,163.55,23.19,863.799999999952,28.59927536231829,1370.9901861111139,7042.59
2013-10-03,2014-02-02,75.28,33.71,513.2999999999956,27.36504065040693,1271.0833611111157,6278.14
2013-02-11,2013-06-01,157.23,40.05,538.0000000000182,28.629729729728627,1135.5830972222248,6051.95
2013-03-03,2013-06-15,146.14,27.89,555.5000000000255,28.65238095238012,1057.5899750000026,7422.14
1998-10-15,1999-02-22,170.08,28.57,925.900000000001,27.193129770992353,1249.7201999999997,7246.17
2002-09-16,2002-12-24,52.15,29.98,1191.6000000000004,27.469999999999928,879.0177555555492,6258.99
1999-02-10,1999-06-07,157.78,12.51,416.1000000000017,27.995762711864423,1269.6338777777773,5648.95
2013-02-16,2013-05-18,72.46,33.45,322.00000000001455,28.720652173911336,962.3179583333404,6311.25
2017-10-02,2018-02-07,85.83,35.87,633.6999999999825,27.862015503876737,1269.026438888919,7749.87
2015-09-30,2016-01-19,157.47,29.15,674.3999999999869,28.035714285714807,1047.7651722222654,6426.94
2019-01-15,2019-05-01,137.82,45.3,207.29999999998836,28.585981308411053,1157.462427777733,6089.37
2005-08-31,2005-12-20,58.42,39.23,690.4000000000106,27.370535714285843,1125.7896888888863,4831.42
2009-06-27,2009-10-12,99.96,30.51,518.4000000000051,27.828703703703702,1131.4887444444466,6893.4
2008-05-20,2008-09-20,87.92,17.28,610.9000000000015,27.958064516128587,1272.521077777783,6574.8
2004-04-03,2004-08-18,164.64,0.22,651.600000000004,28.199999999999672,1436.234580555567,6896.8
2022-10-08,2023-03-04,187.41,26.99,810.2999999999811,27.658108108107477,1426.6928500000067,5535.79
1999-06-14,1999-10-10,82.73,44.53,693.2999999999979,27.491596638655494,1162.9024777777795,6860.36
2003-04-21,2003-09-02,117.85,15.21,834.3000000000029,28.351111111110743,1364.3648444444661,6245.2
2017-07-31,2017-12-25,54.55,27.39,933.4999999999782,28.174324324324246,1427.8486972222745,5789.76
2007-03-01,2007-07-11,100.56,48.65,613.6000000000022,28.472180451127624,1379.0997305555356,5998.12
2008-05-14,2008-08-12,55.44,3.58,496.49999999999636,28.059340659340275,920.4607777777856,5062.3
2020-04-18,2020-08-14,143.06,46.05,799.900000000016,29.01176470588255,1162.25884444447,6661.33
2004-02-08,2004-06-29,133.5,41.55,407.4000000000033,28.476923076922752,1557.4317166666733,6042.36
2023-01-11,2023-06-02,144.24,29.21,608.3999999999578,28.480419580418847,1468.0152694444405,6192.79
2022-05-06,2022-08-07,67.65,11.0,855.5000000000073,28.474468085106444,849.3822416666371,6321.93
2005-03-02,2005-06-09,186.46,41.59,476.00000000000546,28.755000000000436,1035.6129361111125,5970.65
2011-07-14,2011-12-09,54.29,32.89,1275.3999999999978,27.87046979865819,1467.019363888874,5533.52
2005-06-01,2005-10-01,176.18,36.37,620.0999999999931,27.94227642276442,1277.696041666648,6518.1
2013-08-08,2013-11-10,95.79,5.76,528.799999999992,27.501052631578396,995.1690583333257,5723.64
2008-06-03,2008-10-11,89.59,41.03,517.6000000000058,27.946564885495516,1366.9308611111119,6633.21
2022-09-02,2022-12-21,90.99,8.17,710.5999999999767,27.73873873873795,1077.5779888888355,5395.11
2004-10-08,2005-01-20,137.38,10.79,1161.7000000000044,27.20380952380947,916.5900972222298,5714.88
2013-01-27,2013-05-03,156.1,20.93,257.60000000000946,28.494845360823543,1044.1998750000057,5508.95
2014-04-11,2014-08-13,79.07,7.39,485.700000000008,28.494399999999906,1355.8840999999666,6393.22
2008-04-22,2008-09-03,170.14,24.16,815.1999999999971,28.00074074074035,1361.9674055555515,5090.15
2002-07-25,2002-11-11,124.19,10.87,706.1000000000058,27.585454545454823,1117.635336111096,5863.0
2000-01-28,2000-06-01,147.53,30.72,490.400000000001,28.115873015872918,1314.3686499999958,4836.76
2020-02-04,2020-06-04,171.68,13.25,474.5999999999767,29.00245901639454,1298.3146638889593,5966.59
2014-11-08,2015-02-11,181.59,29.07,624.799999999992,27.363541666666,921.6045361111173,5466.93
2019-01-28,2019-05-12,162.47,49.1,245.1999999999898,28.82952380952359,1130.1905388888263,4981.29
2003-07-22,2003-11-29,91.59,29.59,952.3999999999978,27.724427480915764,1278.42505555557,5698.73
2022-09-04,2022-12-11,118.25,4.8,599.8999999999869,27.748484848484026,972.0053749999788,5569.6
2023-01-01,2023-05-20,195.92,22.38,535.3999999999505,28.334285714285006,1433.4522500000166,6683.11
2004-07-06,2004-10-28,161.01,20.89,848.5000000000018,27.394782608694968,1134.2738861111284,5764.81
2000-12-08,2001-04-13,167.69,9.41,299.6000000000013,27.68897637795267,1360.9945527777782,6111.19
2020-03-12,2020-07-27,193.05,29.41,727.0000000000146,29.123913043478936,1414.159491666709,6143.09
2022-12-04,2023-03-23,56.71,44.98,528.7999999999738,27.679090909090487,1067.2733916666912,6489.71
2014-07-22,2014-12-08,67.7,23.26,1076.800000000003,27.670714285713412,1339.601941666675,5318.44
2005-09-29,2006-02-02,84.65,33.77,899.3000000000011,27.14330708661461,1283.6889638888897,4966.57
2003-02-28,2003-07-18,182.96,3.34,796.7000000000025,28.507801418439602,1443.5442638889072,5485.6
2019-08-29,2019-11-27,67.0,21.08,780.599999999984,28.04285714285676,811.0598777777777,4928.28
1999-11-21,2000-03-17,95.16,0.25,616.5000000000027,27.245762711864437,1192.8200361111094,7721.94
2018-10-28,2019-02-20,199.74,47.48,335.99999999998545,27.84396551724158,1200.5590333333384,6566.41
2012-01-19,2012-05-13,179.89,5.68,239.59999999999127,28.09224137930969,1256.8822138888645,5907.8
2009-10-16,2010-03-05,63.73,18.19,678.6999999999935,27.770921985815583,1362.930016666629,5502.75
2016-03-03,2016-06-15,78.62,28.56,489.60000000002765,29.34761904761877,1066.063661111053,6197.7
2011-01-14,2011-06-04,98.58,30.22,491.799999999992,27.814084507043113,1520.06702777779,6012.06
2012-07-11,2012-11-26,115.37,39.25,867.8999999999942,27.953237410071942,1399.6349722221785,4585.81
2019-09-23,2020-01-06,183.08,16.29,1219.2999999999665,27.906603773584685,896.4764277777722,6487.35
2003-11-19,2004-03-11,107.1,27.89,268.79999999999745,27.556140350876888,1219.2421361111083,6101.42
2023-08-17,2024-01-12,174.57,15.48,1925.0999999999985,28.470469798658343,1235.6390472221974,6375.76
2005-08-05,2005-12-10,81.04,29.0,746.9000000000069,27.50000000000034,1315.3559472222187,5905.08
2005-05-03,2005-09-05,172.7,24.7,750.9999999999927,28.223015873016035,1293.1741888888828,5946.89
2018-11-01,2019-02-15,83.38,38.12,288.8999999999796,27.830841121495272,1108.3055000000313,5448.45
2009-08-03,2009-12-14,175.32,47.59,837.5,27.781343283582178,1301.679327777747,5312.44
2000-05-14,2000-08-21,59.9,14.97,639.2000000000016,27.859000000000087,988.9693999999981,5707.64
1998-10-26,1999-03-13,89.78,6.95,968.9000000000017,27.18705035971223,1336.9069722222207,6332.67
2016-03-09,2016-06-29,170.45,9.22,551.8000000000175,29.260176991150132,1148.260866666591,6378.29
2005-02-10,2005-05-11,118.53,19.09,195.70000000000255,28.578021978022363,983.893830555553,6358.78
2010-08-21,2011-01-07,194.3,12.31,707.1000000000058,27.32642857142876,1344.342894444475,7123.09
2015-08-06,2015-12-22,172.29,41.1,1056.8999999999796,28.05539568345332,1292.6902166667132,5298.64
2022-01-25,2022-05-11,127.55,47.16,288.0,28.818691588785374,1162.686794444453,5947.83
2018-09-19,2019-01-06,56.02,49.34,564.3000000000029,27.983636363637,1082.4502722222533,5794.28
2014-02-02,2014-06-14,119.69,9.54,404.7999999999993,28.350375939849886,1459.4160249999914,5884.6
2023-04-01,2023-07-17,100.45,14.1,635.099999999984,29.13888888888808,1085.1883250000683,7643.57
2022-03-07,2022-07-08,111.02,36.43,750.2999999999956,28.89919354838686,1248.7525944443914,4926.45
2018-07-08,2018-10-19,68.08,33.39,409.3999999999942,28.066346153845537,1053.6642527778022,5278.72
2005-09-09,2006-01-28,77.49,30.51,959.5000000000036,27.202816901408777,1437.1127777777692,4897.5
2018-06-28,2018-11-07,127.72,13.56,593.5000000000073,28.03834586466126,1341.055508333331,5545.92
2010-06-26,2010-10-29,52.19,48.18,651.4000000000015,27.76349206349181,1264.5318666666572,5632.37
