planting_date,harvest_date,fertilizer_kg_ha,pesticide_l_ha,total_precip_mm,avg_temp_max_C,total_sunshine_h,yield_kg_ha
2023-08-08,2024-01-02,192.18,32.86,1767.5,28.522297297298596,1258.7126888888597,6219.64
2001-10-24,2002-03-11,150.09,42.61,524.5000000000036,27.473381294964206,1434.039827777775,5152.51
2014-09-17,2015-02-01,52.24,19.45,964.3999999999978,27.48405797101441,1316.5380861111043,5006.16
2018-06-01,2018-09-20,110.3,27.66,405.20000000001164,28.15535714285605,1171.1725027777575,5061.05
2004-05-16,2004-08-19,135.9,49.57,419.80000000000655,27.902083333333092,994.2302638888941,5423.54
2014-06-28,2014-09-28,197.76,15.75,521.5999999999949,27.892473118278318,950.8077583333361,4989.48
2004-09-02,2004-12-25,78.73,47.01,1317.3000000000065,27.22608695652174,1005.8315972222445,4807.53
2005-06-14,2005-11-05,113.75,31.95,649.5999999999985,27.778620689655334,1511.9080777777708,5197.88
1998-04-11,1998-07-26,75.7,5.97,718.8999999999999,28.979439252336437,1018.0773805555557,5547.35
2000-08-27,2000-11-25,67.15,24.14,561.9999999999982,27.615384615384734,888.0834666666779,4053.41
2016-10-28,2017-03-17,61.09,45.54,850.7999999999956,27.57304964538999,1372.4029055556312,5169.82
2013-01-02,2013-04-21,133.04,10.33,205.20000000000437,28.21454545454498,1187.7556138888904,5958.06
2005-05-06,2005-09-21,82.57,5.47,805.2999999999956,28.12949640287791,1420.463680555542,4586.03
2015-08-30,2015-12-06,192.49,44.04,784.0999999999694,28.058585858586035,895.8825250000227,5485.63
1999-09-15,2000-01-29,76.66,19.93,944.1000000000008,27.11021897810218,1293.3493555555588,4908.16
2013-08-04,2013-12-22,128.38,45.93,752.2999999999993,27.470212765957363,1444.4495416666687,3818.77
2006-01-12,2006-06-02,140.82,13.42,661.1999999999971,28.038732394365685,1498.9085388888925,4419.08
2010-11-18,2011-03-02,82.52,8.82,475.3000000000029,27.01142857142868,1002.4821333333675,3885.08
2022-09-25,2023-01-11,172.84,35.85,693.5999999999913,27.769724770641883,1052.1955694444187,6008.79
2003-11-18,2004-02-23,101.7,39.86,267.9999999999982,27.41530612244865,1037.7618583333315,5373.57
2018-02-12,2018-06-18,197.52,20.73,790.7999999999593,28.623622047243956,1260.9758722222468,4635.18
2007-08-06,2007-12-04,50.05,18.89,679.8999999999905,27.741322314049082,1200.6459416666548,4334.97
2010-09-20,2011-01-02,92.95,16.91,578.2000000000007,27.259047619048008,990.1527972222466,4818.59
2004-11-28,2005-03-07,166.33,6.3,441.0,27.441999999999826,1017.1432138888995,5146.82
2016-07-17,2016-12-03,104.49,43.04,850.2999999999811,27.646428571428572,1388.3963250000525,4909.74
2010-11-26,2011-04-15,162.4,8.27,468.7000000000007,27.35319148936224,1443.5127194445013,4891.53
2006-03-07,2006-07-16,66.13,49.61,593.0999999999967,28.36893939393893,1394.4427611111096,4174.32
2000-12-10,2001-03-10,187.38,26.71,227.30000000000018,27.37252747252741,964.0932250000042,4898.95
1999-09-08,1999-12-15,156.9,35.27,726.9000000000001,27.195959595959536,925.1925527777785,4609.66
2003-08-07,2003-11-05,167.32,7.78,433.29999999999745,27.821978021977735,937.2425083333619,5904.43
2008-03-07,2008-07-10,81.41,27.62,795.6999999999971,28.023809523809177,1268.2300805555496,4703.69
2023-01-28,2023-05-06,55.98,49.78,341.4999999999636,28.49999999999912,1026.763094444439,5465.44
2004-06-07,2004-10-01,57.48,18.25,651.4000000000069,27.604273504273046,1194.8694500000238,3898.68
2016-05-19,2016-08-22,93.9,20.55,594.2999999999884,28.337499999999938,959.5062499999767,4732.39
2017-11-14,2018-02-13,57.47,23.26,467.7999999999811,27.68804347826201,904.1011083333287,4264.25
2018-01-10,2018-04-14,125.46,14.01,242.49999999996362,28.068421052631273,998.5932500000199,4351.61
2020-08-26,2020-12-24,110.59,0.48,688.2999999999956,28.197520661156254,1193.6716500000475,5100.69
2016-05-26,2016-10-17,142.75,5.9,801.6999999999825,27.988275862068683,1489.0899416666653,5014.3
2011-02-04,2011-05-12,91.61,19.68,283.1999999999971,27.92142857142994,1071.6192138889164,4366.56
2000-09-19,2000-12-23,180.73,20.95,498.6999999999989,27.585416666666827,929.19629722223,6164.22
1998-01-19,1998-06-15,195.8,33.25,463.1999999999997,28.99527027027028,1572.5383750000015,4550.39
2010-03-17,2010-08-14,75.89,3.49,946.8999999999978,28.647682119205317,1518.4448527777786,4428.47
2007-02-15,2007-06-11,195.74,41.85,452.0,28.388888888889014,1262.3324861110887,6107.02
2022-12-27,2023-04-27,99.61,44.12,349.59999999996217,28.16393442622903,1283.491930555596,4849.43
2002-04-10,2002-09-05,75.02,27.33,790.8000000000084,28.221476510067458,1505.7286361111019,4106.68
2008-01-21,2008-06-16,105.86,35.42,730.6999999999898,27.831756756756697,1514.1961666666612,5324.45
2005-09-01,2005-12-09,140.79,26.34,646.9000000000106,27.357000000000117,998.7360000000008,4862.5
2017-10-13,2018-01-13,136.67,35.32,507.3999999999869,27.961290322581522,894.5078972222691,5674.75
2009-05-07,2009-08-25,81.94,33.33,759.0,28.03513513513495,1102.0767666666507,5026.33
2005-05-05,2005-10-02,126.03,27.35,818.899999999996,28.090728476821365,1552.22284444443,5168.1
2014-08-18,2014-11-16,69.11,40.96,688.299999999992,27.675824175823536,883.4068194444772,4601.95
2001-04-18,2001-07-22,131.59,28.52,510.5000000000009,28.287500000000062,989.1245944444454,5275.87
2019-09-26,2020-01-26,166.17,24.61,1185.0999999999694,27.93170731707298,1096.577144444469,4212.37
2003-04-01,2003-07-22,110.17,40.69,729.5000000000055,28.546902654867026,1139.4445305555746,5081.78
2004-03-01,2004-06-08,135.65,49.63,349.89999999999964,28.659999999999563,1079.5389277777795,4980.12
2008-04-24,2008-08-17,114.08,24.08,683.0999999999949,28.05172413793053,1158.1401611111069,4751.37
2020-05-20,2020-09-17,109.77,46.17,658.6999999999898,28.668595041321783,1181.701966666631,5282.4
2002-03-13,2002-08-05,104.02,42.92,701.3000000000047,28.37945205479468,1486.7858750000032,4969.22
2000-03-20,2000-08-03,121.64,8.42,734.2999999999993,28.132846715328473,1413.3583805555536,5575.79
1998-05-19,1998-09-03,141.15,32.02,672.1000000000001,28.337037037037025,1065.2578916666675,5271.36
2003-02-19,2003-06-09,129.84,11.71,534.3000000000011,28.573873873873783,1170.6225805555623,4346.86
2011-05-19,2011-09-11,196.28,23.03,555.6999999999898,28.076724137931986,1218.703208333296,5323.08
2005-12-12,2006-03-18,104.8,19.49,532.0999999999985,27.23505154639148,1001.8399277777717,4988.73
2009-04-30,2009-08-18,101.39,30.73,657.0999999999985,28.135135135135005,1125.4177083333198,5139.21
2014-09-17,2015-01-31,136.29,32.05,964.3999999999978,27.48394160583933,1305.4092444444395,5358.48
2022-02-06,2022-05-20,89.68,42.23,463.5,28.86634615384593,1085.4644888889015,4964.15
2011-01-11,2011-04-29,83.8,45.13,332.70000000000437,27.62385321100971,1161.206311111142,5127.62
2015-08-09,2015-11-20,81.63,35.08,824.4999999999782,28.070192307692476,945.7993833333239,4813.48
2022-10-15,2023-01-25,89.27,1.82,613.6999999999898,27.695145631067735,978.2962138888834,5670.03
2005-06-04,2005-10-25,119.91,41.11,720.1999999999935,27.8527777777779,1489.9541638888768,5731.82
2010-10-02,2011-02-17,157.42,1.55,580.9000000000087,27.135251798561278,1354.9409777778055,5203.77
2015-03-17,2015-06-29,75.93,6.17,417.900000000016,28.828571428571706,1119.3323499999824,3964.89
2000-11-20,2001-03-24,127.25,23.55,277.800000000002,27.54159999999995,1323.4820333333355,6021.9
2009-11-05,2010-03-15,74.89,16.78,560.5999999999913,27.819847328244343,1280.934041666631,4548.72
1998-07-11,1998-12-06,171.56,26.73,804.8000000000005,27.67651006711407,1506.5684083333326,5358.43
2007-12-06,2008-04-03,184.39,19.96,629.6999999999898,27.38583333333348,1206.6231361111059,4991.6
2007-04-16,2007-07-31,182.67,24.14,733.3000000000102,28.39252336448598,1057.907233333317,5943.92
2013-09-17,2013-12-16,144.61,9.15,503.79999999999563,27.523076923076026,927.5768444444402,4063.99
2019-12-11,2020-03-21,94.33,47.9,369.3999999999796,28.223529411764876,1050.4532138889335,5089.68
1999-03-23,1999-08-18,53.89,41.22,670.0999999999985,27.835570469798682,1572.9501666666683,5831.92
2016-03-06,2016-07-02,109.87,5.89,588.5000000000218,29.20336134453767,1212.2947277776984,4627.64
2021-08-15,2022-01-11,152.85,28.2,917.0999999999913,28.15400000000101,1461.3423361111054,5251.89
2011-12-14,2012-03-19,114.66,23.06,274.60000000000946,27.3927835051547,986.7505027777879,3563.26
2008-04-29,2008-08-07,68.51,30.31,577.3999999999905,28.08712871287074,1020.1519944444517,5174.38
2011-07-11,2011-11-12,103.87,46.15,735.3000000000065,27.892000000000465,1245.9582222222016,5923.58
1999-07-10,1999-11-28,196.4,17.25,868.3999999999992,27.360563380281633,1390.347625000003,5115.6
2000-01-26,2000-05-03,129.01,13.05,317.099999999999,28.002020202020137,1046.6858416666637,5248.56
2015-12-16,2016-04-01,148.66,24.56,175.8000000000102,28.50925925925953,1172.8763500000205,5088.54
2021-08-13,2021-12-27,98.16,22.2,882.6999999999898,28.18759124087727,1321.394758333321,4316.24
2020-09-23,2021-01-27,177.18,15.33,765.5,28.05748031496031,1235.7215361111303,3090.8
2000-07-13,2000-10-29,111.55,14.26,639.2999999999993,27.526605504587202,1100.2729333333427,5643.53
1999-12-11,2000-04-07,119.58,7.85,423.1000000000008,27.48067226890763,1217.40926111111,4943.83
2013-12-11,2014-04-18,52.7,31.5,129.39999999999054,27.749612403101768,1417.8898500000141,4521.5
1998-03-09,1998-07-06,150.93,35.88,596.0999999999997,29.205833333333334,1217.2376944444459,5313.99
2015-09-02,2016-01-23,179.78,1.53,929.4999999999854,28.057638888889414,1351.6004833333864,5563.89
1998-11-17,1999-03-17,181.43,9.43,810.4000000000015,27.172727272727286,1172.1732555555536,5337.03
2001-03-10,2001-07-05,169.89,49.47,525.8000000000011,28.384745762711876,1245.7723972222211,5669.57
2002-09-03,2003-01-28,134.94,12.89,1307.7999999999993,27.46756756756755,1394.6542666666537,5836.04
2013-03-23,2013-07-20,186.89,35.25,625.400000000016,28.40166666666555,1216.4358388889013,5599.03
2002-07-04,2002-10-19,79.35,42.17,529.7000000000044,27.769444444444904,1123.8894416666553,4283.79
2007-09-28,2008-01-16,81.25,20.74,743.2999999999847,27.435135135134768,1077.5466749999905,4930.17
2023-04-21,2023-09-11,62.67,27.57,987.0000000000073,29.011805555555636,1396.9499500000384,4341.94
2005-02-16,2005-06-25,99.34,11.79,544.7000000000025,28.61384615384629,1348.735950000002,5805.01
2011-09-24,2012-02-02,182.88,28.06,1056.6000000000058,27.59090909090909,1268.8261666667022,4433.86
2012-11-15,2013-02-18,100.94,45.41,613.3999999999942,27.505208333333638,940.6625444444144,5347.24
2009-06-28,2009-11-03,102.49,43.43,633.6000000000058,27.8674418604653,1343.4939194444378,4072.21
2006-01-23,2006-06-15,101.08,0.71,393.7999999999993,28.17777777777701,1551.779477777789,4315.22
2021-06-13,2021-10-28,199.21,23.08,739.7999999999884,28.38188405797194,1400.120622222239,6190.5
2016-02-13,2016-06-25,92.42,10.9,611.6000000000276,29.149999999999608,1374.2694861110358,5016.17
2014-05-13,2014-09-30,71.77,36.86,693.6999999999971,28.1595744680849,1486.2123500000016,4602.09
2023-12-06,2024-03-28,191.32,33.39,711.5999999999985,28.735964912281418,1142.7146833332808,4913.92
2005-10-09,2006-02-05,78.26,43.93,880.7000000000007,27.11000000000046,1208.3402444444437,3902.11
2012-06-23,2012-10-26,135.9,33.32,664.5000000000036,27.994444444444582,1293.7142472221822,5336.41
2004-07-23,2004-11-02,127.05,16.07,841.0000000000073,27.361165048543096,990.8098166666787,4269.84
2004-04-15,2004-08-16,141.16,0.42,573.5000000000036,28.161290322580353,1288.6002305555703,5259.04
2003-03-22,2003-07-06,56.28,16.24,655.7000000000025,28.63831775700917,1094.6168416666806,3346.93
2023-12-15,2024-04-15,181.84,12.68,664.2000000000044,28.922764227643224,1259.6311916666455,5518.01
2017-08-13,2017-12-31,197.23,29.84,829.5999999999622,28.13617021276604,1363.0905027778354,5692.44
2010-02-02,2010-06-01,175.39,47.03,507.40000000000146,28.775000000000365,1249.745663888898,4779.11
2004-05-02,2004-09-19,136.18,41.92,699.200000000008,27.875886524822178,1465.7221333333546,4669.54
2020-03-12,2020-07-06,126.13,30.98,574.7000000000189,29.2085470085482,1231.544558333393,5339.05
2013-05-20,2013-10-14,186.39,16.02,684.9000000000015,27.697297297296785,1544.2612333333454,5544.31
2022-11-27,2023-04-21,51.3,36.06,592.0999999999476,28.029452054794042,1471.9984444444417,5612.37
2007-02-25,2007-06-30,106.0,7.26,570.0000000000036,28.471428571428525,1298.16406666665,5172.79
2011-01-06,2011-05-18,140.94,16.73,400.5999999999949,27.70676691729367,1428.3421277777961,4311.22
2011-07-06,2011-10-06,50.52,26.56,477.8999999999942,27.903225806452237,954.3429249999608,4871.13
2015-01-14,2015-04-24,56.94,38.17,197.49999999997817,28.133663366337498,1096.3814777777661,4208.08
2011-08-02,2011-12-15,111.28,20.33,1272.8999999999978,27.8875000000003,1310.3356388888715,5757.8
2005-02-11,2005-07-03,75.42,40.63,551.5000000000018,28.55874125874132,1496.9971666666606,4259.74
2010-06-01,2010-09-15,189.07,15.48,637.0,28.050467289719435,1057.0048666666771,5481.36
2012-04-28,2012-09-18,65.08,8.43,556.200000000008,28.25555555555507,1512.1782305555098,4702.48
2010-10-28,2011-03-17,164.93,31.2,589.8000000000065,27.145390070921987,1386.7763194444778,4762.48
1998-12-22,1999-04-16,133.47,12.09,552.500000000002,27.56120689655179,1182.0983222222208,5166.14
2004-01-30,2004-06-09,126.61,32.69,390.7999999999993,28.45833333333295,1430.805619444447,5612.24
2004-09-07,2005-01-12,148.9,35.27,1403.1000000000058,27.231249999999932,1123.8776555555778,5166.37
2018-03-31,2018-07-13,59.12,32.72,786.2999999999665,28.666666666666668,1018.0353499999765,5028.47
2018-01-21,2018-06-19,162.38,37.1,853.0999999999622,28.44533333333345,1496.1847055555554,4819.92
2008-05-11,2008-09-24,149.87,47.39,668.2000000000007,27.975182481751336,1422.1517861111133,4511.62
2017-01-05,2017-05-06,52.22,37.0,431.9000000000233,28.191803278688,1310.95695555555,5040.99
2015-10-06,2016-02-05,64.09,27.71,654.9999999999927,28.068292682927492,1176.7764277778333,4478.08
2010-12-10,2011-03-25,70.41,20.18,246.10000000000582,27.20283018867952,1121.5813222222569,4413.3
2006-02-10,2006-05-12,87.05,22.22,184.0,28.298913043477313,1014.2081138888934,5583.66
2015-09-01,2016-01-17,89.41,9.21,932.599999999984,28.035971223022003,1296.9564583333704,5417.41
2017-11-03,2018-02-26,102.15,34.82,523.4999999999782,27.737068965517743,1139.372166666697,4113.49
2018-05-09,2018-08-28,97.86,46.22,755.7999999999956,28.299107142856364,1092.5272111110971,5048.25
2023-09-06,2024-01-11,175.86,3.81,1689.199999999997,28.425781250001364,1055.7433972222352,6211.71
2020-06-26,2020-11-03,140.41,15.95,563.8999999999942,28.38931297709835,1305.1370500000048,5531.09
2017-11-14,2018-03-27,110.74,32.82,567.4999999999636,27.86641791044802,1345.796772222253,4413.62
2020-03-08,2020-07-03,188.03,11.96,573.0000000000146,29.20169491525562,1245.0053166667494,4798.69
2008-12-16,2009-03-31,71.73,9.11,182.90000000001237,27.567924528302544,1162.957008333331,4868.38
1999-01-22,1999-06-03,181.13,44.72,444.6000000000013,27.885714285714293,1418.570016666666,4453.7
2021-01-12,2021-05-26,87.09,25.04,545.7999999999665,28.50518518518484,1408.267086111111,4674.84
2020-01-08,2020-04-15,194.44,10.55,96.09999999997672,28.558585858586916,1094.1578083334025,4917.22
2003-06-06,2003-10-04,147.47,44.7,711.1000000000022,28.040495867768488,1216.3049222222435,3808.36
2004-08-16,2004-12-17,125.46,21.01,1390.400000000007,27.267741935483613,1115.1114361111322,5307.5
2022-11-11,2023-04-08,138.52,4.94,654.0999999999622,27.876510067114133,1486.2150444444123,4750.46
2018-09-01,2018-12-01,168.38,37.85,507.0000000000291,28.025000000000823,898.7415527778066,4880.21
2020-02-06,2020-06-25,137.88,45.21,580.400000000016,29.0248226950367,1496.5274694445252,4829.42
2020-08-29,2020-12-19,161.74,5.12,584.0999999999985,28.207964601769138,1134.3563805555896,4982.08
2000-05-20,2000-08-18,122.73,19.02,590.8000000000011,27.80549450549458,897.0487527777805,5028.77
2005-12-15,2006-04-05,196.78,13.86,522.1999999999971,27.420535714285247,1176.28143888888,5910.23
2010-08-19,2011-01-10,167.97,41.16,711.5000000000073,27.335172413793444,1394.9380000000237,4972.46
2008-08-10,2008-12-12,88.37,23.66,705.8000000000029,27.727999999999884,1227.7055694444498,5072.9
2020-04-09,2020-08-04,90.18,7.39,755.900000000016,29.095762711864555,1171.6822222222545,4177.43
2003-06-20,2003-09-18,197.09,41.37,397.2999999999993,28.063736263735898,929.526302777791,4480.49
2015-06-19,2015-09-20,181.62,18.01,553.7999999999956,28.24787234042541,970.823161111126,5704.32
2004-08-12,2005-01-01,67.24,5.36,1495.4000000000087,27.26433566433538,1290.2059000000263,4887.26
1998-03-17,1998-06-28,138.08,34.67,560.2999999999997,29.30192307692308,1041.6344444444458,4007.07
1998-09-08,1998-12-19,76.22,5.29,712.9000000000003,27.478640776698978,999.8431916666664,4141.85
2008-07-12,2008-11-27,157.38,39.95,759.6000000000095,27.77482014388466,1370.796297222223,5433.81
2015-07-11,2015-12-05,77.8,38.72,1084.9999999999782,28.08378378378394,1396.3054055555913,4661.41
2000-12-03,2001-04-05,78.28,21.7,259.60000000000036,27.63709677419349,1332.4931333333316,4804.86
2015-03-06,2015-07-09,117.57,30.74,508.20000000001164,28.743650793651117,1352.013483333314,4592.97
2000-12-31,2001-05-24,97.21,41.75,554.4000000000015,27.942068965517155,1553.3454638888888,3649.74
2002-12-25,2003-05-17,177.02,46.54,474.40000000000146,28.141666666666726,1518.2590638888905,4415.48
1998-06-25,1998-11-12,176.87,5.4,799.2000000000006,27.821985815602833,1414.5056888888882,4835.5
2007-04-09,2007-08-31,87.24,21.47,885.4000000000087,28.30551724137913,1453.6198444444235,4584.18
1998-08-22,1998-11-24,184.65,10.44,497.3000000000003,27.670526315789463,979.4653166666662,5127.14
2010-04-28,2010-09-24,123.42,47.03,1047.7000000000007,28.23066666666651,1454.9476944444323,5754.53
2000-03-26,2000-08-05,141.85,44.95,765.6999999999998,28.124812030075205,1353.48803611111,5199.91
2010-04-21,2010-08-20,179.22,35.53,929.2999999999993,28.47049180327852,1185.7446222222134,4890.9
2013-01-03,2013-04-08,184.14,12.09,193.4000000000051,28.041666666666668,1027.0124250000008,4494.91
1998-01-27,1998-06-26,83.42,27.64,548.1999999999998,29.006622516556302,1579.3137111111128,4130.68
2009-05-14,2009-08-20,70.3,12.34,683.4000000000015,28.003030303030037,975.9277972221971,3840.29
2000-04-28,2000-09-09,184.32,1.6,763.4000000000024,27.878518518518536,1374.872047222223,5119.76
2000-10-05,2001-01-15,102.47,27.98,354.1999999999998,27.5766990291263,1044.5714500000067,5439.18
2008-09-22,2009-01-04,133.31,36.37,636.8000000000029,27.61238095238112,1004.7435250000053,5088.29
2005-01-12,2005-06-03,93.97,23.91,524.7000000000044,28.35104895104934,1510.9532611111135,4302.22
2005-06-21,2005-09-19,183.43,6.09,429.8999999999942,27.88351648351674,957.9979944444276,4546.6
2022-10-27,2023-01-25,108.24,45.66,492.7999999999811,27.727472527472656,877.9632499999861,5572.61
2016-06-12,2016-11-09,129.22,36.54,881.7999999999738,27.818543046357462,1530.1207277777867,5299.98
2013-05-13,2013-09-01,182.69,36.0,629.1000000000022,27.774999999999377,1132.601383333349,4829.02
1998-04-09,1998-08-25,140.03,16.05,842.5000000000002,28.73237410071941,1362.2735055555565,6422.5
2023-08-26,2024-01-10,199.92,40.0,1887.4000000000015,28.434782608696917,1114.996566666654,4950.34
2007-09-14,2007-12-22,98.33,9.36,564.4999999999818,27.613999999999795,991.1207999999751,5403.45
2006-07-20,2006-12-01,135.89,37.06,1080.6999999999825,27.651111111111284,1259.9236194444748,4262.29
2003-09-28,2004-01-17,176.58,28.94,755.0999999999967,27.40982142857118,1086.3501166666829,5594.66
2022-05-08,2022-09-21,171.7,19.76,1137.0999999999913,28.1284671532845,1274.8302194443531,5293.48
2002-10-31,2003-02-23,73.48,47.67,1047.300000000001,27.41982758620687,1059.5062361111195,5322.7
2016-03-30,2016-08-04,167.34,49.3,786.400000000016,28.907031249999818,1258.0527972222044,5577.57
2022-01-14,2022-05-23,77.2,25.52,478.8000000000029,28.7269230769233,1371.9412777777907,5168.95
2018-04-04,2018-07-06,173.75,19.94,753.1999999999753,28.68829787234024,910.7469333333138,5535.87
2023-05-31,2023-09-02,99.84,26.76,586.1000000000204,28.97052631579021,949.6641055556101,4433.18
2009-07-09,2009-10-27,138.28,45.27,447.0,27.899099099099256,1182.64411666667,4762.51
2009-02-28,2009-06-01,187.59,33.95,316.8999999999978,28.64361702127706,979.9150055555583,4761.05
2006-10-09,2007-03-07,191.68,34.9,1211.9999999999927,27.26533333333403,1372.3427861111122,5482.57
2006-06-13,2006-10-19,134.23,41.04,752.1999999999898,27.903875968991954,1304.0104333333293,4670.28
2008-05-14,2008-10-11,187.81,32.37,684.4000000000015,27.973509933774448,1575.9472416666758,4019.83
2010-11-23,2011-04-09,164.0,41.06,474.3000000000029,27.31086956521798,1392.8648111111615,5150.34
2016-02-10,2016-06-02,189.75,34.34,489.7000000000262,29.249122807017237,1170.1676416666305,4473.44
2009-11-05,2010-03-20,94.61,15.31,561.3999999999905,27.85514705882355,1338.0523027777454,3836.24
1999-05-14,1999-09-08,141.12,13.29,642.5999999999976,27.521186440677983,1205.8906972222248,4659.56
2001-03-13,2001-06-29,168.86,27.01,484.6000000000013,28.400000000000087,1146.1707055555562,4586.82
2011-05-01,2011-09-28,99.5,42.53,679.6999999999789,28.095364238411136,1599.29159722216,5338.61
2006-03-30,2006-08-05,125.92,37.79,558.4999999999982,28.375193798449228,1358.2247694444413,4559.49
2008-07-29,2008-11-22,94.47,33.77,556.9000000000051,27.792307692307293,1190.401858333331,4552.94
2001-08-15,2001-11-30,182.23,2.85,643.9000000000024,27.54537037037052,1112.7415222222153,4134.57
2019-03-26,2019-07-27,68.22,4.26,598.9000000000087,29.1330645161295,1241.1770166666684,4910.93
2017-06-28,2017-11-18,123.96,1.29,692.1999999999825,28.31805555555588,1466.360922222244,4210.9
1999-06-08,1999-11-01,65.53,2.82,900.7999999999975,27.453061224489822,1425.2840138888923,4473.88
2000-01-02,2000-05-05,123.95,15.76,484.7000000000012,27.76879999999996,1296.6027194444432,4924.89
2005-10-31,2006-02-27,109.03,30.53,761.7000000000007,27.103333333333406,1220.5694694444464,4617.22
2022-09-27,2023-02-18,54.94,44.91,827.2999999999665,27.653793103447793,1392.5767305555637,4799.99
2013-08-28,2013-12-08,124.2,1.69,653.9999999999964,27.47475728155306,1046.4750777777808,4318.79
2005-06-15,2005-09-14,107.38,5.08,464.9999999999927,27.915217391304473,958.4100722222065,4352.34
1998-08-26,1998-12-25,72.4,40.06,820.8000000000004,27.449999999999974,1201.7569277777775,4709.61
2002-04-19,2002-08-27,72.9,45.56,747.3000000000065,28.232061068702635,1301.1375361111095,4047.91
2003-12-02,2004-03-10,73.61,44.64,107.39999999999782,27.609999999999708,1099.761355555558,4784.73
2006-11-18,2007-02-25,53.5,20.79,731.2999999999993,27.206000000000348,928.2920333333168,4148.63
2020-09-24,2021-02-13,154.86,44.27,785.5,28.03216783216726,1408.3091388889152,5299.11
2001-09-15,2002-01-03,108.71,41.32,732.3000000000038,27.426126126125954,1115.8178083333296,5741.1
2018-01-24,2018-05-30,73.33,15.91,714.4999999999563,28.495275590551135,1259.398633333345,4706.18
2007-07-16,2007-12-12,196.62,3.61,879.7999999999884,27.72266666666634,1475.482072222214,5626.44
2005-07-04,2005-11-15,160.44,11.27,688.6000000000004,27.667407407407772,1393.605211111113,5399.92
2004-12-25,2005-04-13,124.92,35.4,296.0000000000018,27.952727272727298,1166.0219722222282,3880.92
2002-10-21,2003-02-14,117.93,22.74,1105.9000000000015,27.37606837606819,1063.6226333333325,4796.2
2012-04-15,2012-09-11,129.8,25.02,607.7000000000007,28.32999999999942,1558.956127777732,6021.2
2005-12-18,2006-04-10,97.91,1.48,510.99999999999636,27.46403508771899,1202.0743722222105,4920.83
2015-05-26,2015-10-20,185.86,31.32,924.0999999999767,28.265540540540464,1516.3751666666503,5945.86
2013-05-24,2013-10-06,155.75,18.48,612.2000000000007,27.684558823529027,1420.5833055555704,5656.72
2007-04-22,2007-09-13,184.53,19.75,1006.4000000000124,28.233103448275582,1420.8098111111103,4802.22
2013-03-01,2013-06-17,185.26,17.6,563.8000000000247,28.62293577981566,1103.2318583333326,4796.47
2003-11-27,2004-03-22,162.41,27.08,187.1999999999971,27.670085470085173,1266.912019444444,5305.32
2017-12-24,2018-04-06,51.57,10.2,201.19999999996799,27.9307692307694,1103.6528694444569,3965.6
2021-07-24,2021-12-12,75.3,35.34,942.099999999984,28.211267605634827,1367.3666555555246,4482.87
2013-01-21,2013-05-23,140.45,49.33,465.1000000000131,28.443902439023493,1278.804669444442,4544.98
2000-01-14,2000-04-14,188.93,11.54,280.80000000000064,27.754347826087013,956.9110361111088,5437.55
2011-04-09,2011-07-22,88.79,26.5,483.6999999999789,28.26000000000072,1120.9859055555207,4815.68
